"AtcoCode","StartGridType","StartEasting","StartNorthing","EndGridType","EndEasting","EndNorthing","CreationDateTime","ModificationDateTime","RevisionNumber","Modification"
"300000293PH","U",499805,272434,"U",499818,272525,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000293PS","U",500057,272694,"U",500047,272938,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000293TS","U",499675,272456,"U",499805,272434,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000293TW","U",499138,272913,"U",499221,273071,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000293W","U",499522,273172,"U",499503,273004,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000293WA","U",499525,272976,"U",499790,272883,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000293WE","U",499264,273221,"U",499291,273357,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000293WI","U",499291,273357,"U",499531,273185,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000293WW","U",499221,273071,"U",499233,273223,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000298B","U",498420,275353,"U",498996,275287,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000298GS","U",498939,275204,"U",499003,275182,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000298RS","U",499003,275182,"U",498973,275090,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000298SS","U",498973,275090,"U",498875,275121,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000304BM","U",496597,267556,"U",496171,267321,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000304CA","U",494433,266552,"U",494405,266399,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000304CB","U",496168,267026,"U",496134,267088,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000304CC","U",496134,267088,"U",496168,267026,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000304CL","U",496227,266866,"U",496168,267026,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000304CM","U",496274,266680,"U",496227,266866,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000304D","U",493963,266828,"U",494259,266814,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000304EN","U",496713,267189,"U",496679,267006,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000304FS","U",495546,266815,"U",495404,266769,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000304GA","U",496743,266657,"U",496639,266886,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000304GC","U",496440,267349,"U",496597,267556,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000304GV","U",496057,266655,"U",496139,266506,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000304HA","U",496195,266172,"U",496114,266110,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000304HD","U",496706,266924,"U",496639,266886,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000304HN","U",496639,266886,"U",496706,266924,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000304HO","U",496316,266594,"U",496642,266739,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000304HR","U",494405,266399,"U",494775,266491,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000304HY","U",496639,266886,"U",496274,266680,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000304JA","U",496117,267912,"U",496013,267922,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000304KD","U",496679,267006,"U",496655,267156,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000304KE","U",496706,266924,"U",496679,267006,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000304KP","U",496154,265387,"U",496327,265547,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000304KT","U",496481,267278,"U",496440,267349,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000304KW","U",496679,267006,"U",496706,266924,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000304MA","U",494283,267226,"U",494207,266862,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000304ME","U",494207,266862,"U",494017,266969,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000304ML","U",494259,266814,"U",494432,266706,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000304NI","U",496338,266913,"U",496227,266866,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000304O","U",496642,266739,"U",496737,266657,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000304OR","U",496328,266568,"U",496381,266448,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000304PA","U",494925,266282,"U",495449,266721,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000304PK","U",496140,266252,"U",496195,266172,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000304PO","U",495747,267791,"U",496103,267749,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000304PS","U",496103,267749,"U",495747,267791,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000304PT","U",496381,266448,"U",496267,266390,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000304PU","U",494017,266969,"U",493963,266828,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000304RA","U",494775,266491,"U",494925,266282,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000304RS","U",496139,266506,"U",496328,266568,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000304SJ","U",496013,267922,"U",496117,267912,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000304SO","U",496267,266390,"U",496140,266252,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000304TE","U",496117,267912,"U",496103,267749,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000304TH","U",496103,267749,"U",496117,267912,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000304UE","U",496263,267159,"U",496481,267278,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000304UN","U",496263,267159,"U",496134,267088,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000304UQ","U",496134,267088,"U",496263,267159,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000304W","U",496655,267156,"U",496713,267189,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000304WE","U",494418,266682,"U",494450,266558,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000304WI","U",496171,267321,"U",496263,267159,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000334WE","U",471371,262020,"U",471001,262123,"2009-10-27T16:53:07","2012-02-23T15:23:25",3,"del"
"300000334WN","U",470998,262124,"U",471373,262024,"2009-10-27T16:53:06","2012-02-23T15:23:24",4,"del"
"300000334WS","U",471001,262123,"U",470739,261887,"2009-10-27T16:53:05","2012-02-23T15:23:26",3,"del"
"300000334WW","U",470741,261891,"U",470998,262124,"2009-10-27T16:52:59","2012-02-23T15:23:26",3,"del"
"300000341AN","U",497711,271548,"U",497721,271712,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000341AS","U",497721,271712,"U",497711,271548,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000341AV","U",498427,271266,"U",498181,271283,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000341CS","U",498178,271284,"U",497990,271407,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000341DA","U",497594,271394,"U",497613,271567,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000341DO","U",497613,271567,"U",497594,271394,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000341ES","U",498174,271173,"U",498428,271234,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000341GR","U",497873,271296,"U",498174,271173,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000341HS","U",497990,271407,"U",497873,271296,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000341MA","U",497613,271567,"U",497711,271548,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000341MS","U",497711,271548,"U",497613,271567,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000387A1","U",488817,267017,"U",488972,267357,"2006-01-01T00:00:00","2008-05-16T10:44:14",4,"del"
"300000387A2","U",488972,267357,"U",488817,267017,"2006-01-01T00:00:00","2008-05-16T10:44:15",4,"del"
"300000387B1","U",488437,266502,"U",488637,266700,"2006-01-01T00:00:00","2008-05-16T10:44:17",4,"del"
"300000387B2","U",488637,266700,"U",488437,266502,"2006-01-01T00:00:00","2008-05-16T10:44:18",4,"del"
"300000387CA","U",488186,266661,"U",488437,266502,"2006-01-01T00:00:00","2008-05-16T10:44:20",4,"del"
"300000387CE","U",488437,266502,"U",488186,266661,"2006-01-01T00:00:00","2008-05-16T10:44:21",4,"del"
"300000387J1","U",488732,266863,"U",488580,266777,"2006-01-01T00:00:00","2008-05-16T10:44:23",4,"del"
"300000387J2","U",488580,266777,"U",488732,266863,"2006-01-01T00:00:00","2008-05-16T10:44:24",4,"del"
"300000387J3","U",488611,266768,"U",488637,266700,"2006-01-01T00:00:00","2008-05-16T10:44:25",4,"del"
"300000387J4","U",488637,266700,"U",488611,266768,"2006-01-01T00:00:00","2008-05-16T10:44:27",4,"del"
"300000387J5","U",488637,266700,"U",488762,266678,"2006-01-01T00:00:00","2008-05-16T10:44:28",4,"del"
"300000387P1","U",488767,266927,"U",488803,266992,"2006-01-01T00:00:00","2008-05-16T10:44:29",4,"del"
"300000387P2","U",488803,266992,"U",488732,266863,"2006-01-01T00:00:00","2008-05-16T10:44:31",4,"del"
"300000387V1","U",488762,266678,"U",488820,266368,"2006-01-01T00:00:00","2008-05-16T10:44:32",4,"del"
"300000432HB","U",487710,276060,"U",487518,276239,"2006-01-01T00:00:00","2008-05-16T10:46:11",4,"del"
"300000432HL","U",487518,276239,"U",487710,276060,"2006-01-01T00:00:00","2008-05-16T10:46:12",4,"del"
"300000432HO","U",487351,276195,"U",487500,276248,"2006-01-01T00:00:00","2008-05-16T10:46:14",4,"del"
"300000432HY","U",487500,276248,"U",487351,276195,"2006-01-01T00:00:00","2008-05-16T10:46:15",4,"del"
"300000432PK","U",487696,276041,"U",487486,275929,"2006-01-01T00:00:00","2008-05-16T10:46:16",4,"del"
"300000432PW","U",487472,275945,"U",487697,276052,"2006-01-01T00:00:00","2008-05-16T10:46:18",4,"del"
"300000500KA","U",476436,262835,"U",477086,262729,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000500KE","U",477086,262729,"U",476436,262835,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000526G1","U",488589,269204,"U",488647,269342,"2006-01-01T00:00:00","2008-05-16T10:44:34",4,"del"
"300000526G2","U",488647,269342,"U",488589,269204,"2006-01-01T00:00:00","2008-05-16T10:44:35",4,"del"
"300000526G3","U",488647,269342,"U",488651,269659,"2006-01-01T00:00:00","2008-05-16T10:44:36",4,"del"
"300000526G4","U",488651,269659,"U",488647,269342,"2006-01-01T00:00:00","2008-05-16T10:44:38",4,"del"
"300000526G5","U",488651,269659,"U",488498,269615,"2006-01-01T00:00:00","2008-05-16T10:44:39",4,"del"
"300000526G6","U",488498,269615,"U",488651,269659,"2006-01-01T00:00:00","2008-05-16T10:44:40",4,"del"
"300000648HR","U",487424,276737,"U",487561,276473,"2006-01-01T00:00:00","2008-05-16T10:46:19",4,"del"
"300000648SR","U",487561,276473,"U",487424,276737,"2006-01-01T00:00:00","2008-05-16T10:46:20",4,"del"
"300000649BR","U",486679,277907,"U",486895,277973,"2006-01-01T00:00:00","2008-05-16T10:46:22",4,"del"
"300000649HA","U",486928,277505,"U",487217,276830,"2006-01-01T00:00:00","2008-05-16T10:46:23",4,"del"
"300000649HR","U",487217,276830,"U",486928,277505,"2006-01-01T00:00:00","2008-05-16T10:46:25",4,"del"
"300000650HR","U",487016,278649,"U",487709,278928,"2006-01-01T00:00:00","2008-05-16T10:46:27",4,"del"
"300000651AR","U",487778,279290,"U",487610,279414,"2006-01-01T00:00:00","2008-05-16T10:46:29",4,"del"
"300000651BA","U",487336,279549,"U",487296,279755,"2006-01-01T00:00:00","2008-05-16T10:46:30",4,"del"
"300000651BT","U",487296,279755,"U",487336,279549,"2006-01-01T00:00:00","2008-05-16T10:46:32",4,"del"
"300000651CR","U",487514,279717,"U",487572,279684,"2006-01-01T00:00:00","2008-05-16T10:46:33",4,"del"
"300000651HR","U",487572,279684,"U",487602,279585,"2006-01-01T00:00:00","2008-05-16T10:46:34",4,"del"
"300000651LC","U",487610,279414,"U",487644,279479,"2006-01-01T00:00:00","2008-05-16T10:46:36",4,"del"
"300000651OC","U",487644,279479,"U",487505,279714,"2006-01-01T00:00:00","2008-05-16T10:46:37",4,"del"
"300000652BW","U",488237,279615,"U",488191,279511,"2006-01-01T00:00:00","2008-05-16T10:46:38",4,"del"
"300000652ER","U",488252,279881,"U",488394,279749,"2006-01-01T00:00:00","2008-05-16T10:46:40",4,"del"
"300000652EV","U",488191,279511,"U",488223,279491,"2006-01-01T00:00:00","2008-05-16T10:46:41",4,"del"
"300000652HR","U",488223,279491,"U",488074,279272,"2006-01-01T00:00:00","2008-05-16T10:46:43",4,"del"
"300000652KD","U",488105,279693,"U",488228,279647,"2006-01-01T00:00:00","2008-05-16T10:46:44",4,"del"
"300000652MA","U",488404,279739,"U",488123,279247,"2006-01-01T00:00:00","2008-05-16T10:46:45",4,"del"
"300000653HR","U",487743,278786,"U",487491,278702,"2006-01-01T00:00:00","2008-05-16T10:46:47",4,"del"
"300000653LA","U",487491,278702,"U",487488,278645,"2006-01-01T00:00:00","2008-05-16T10:46:48",4,"del"
"300000653RS","U",487488,278645,"U",487001,278522,"2006-01-01T00:00:00","2008-05-16T10:46:50",4,"del"
"300000653SP","U",487017,278457,"U",486860,278418,"2006-01-01T00:00:00","2008-05-16T10:46:51",4,"del"
"300000653YR","U",487001,278522,"U",487017,278457,"2006-01-01T00:00:00","2008-05-16T10:46:53",4,"del"
"300000654BD","U",489242,276366,"U",489218,276684,"2006-01-01T00:00:00","2008-05-16T10:46:54",4,"del"
"300000654BH","U",489218,276684,"U",489242,276366,"2006-01-01T00:00:00","2008-05-16T10:46:56",4,"del"
"300000654BT","U",489449,276721,"U",489553,276479,"2006-01-01T00:00:00","2008-05-16T10:46:57",4,"del"
"300000654DB","U",488487,278461,"U",487741,278468,"2006-01-01T00:00:00","2008-05-16T10:46:59",4,"del"
"300000654DE","U",487741,278468,"U",488487,278461,"2006-01-01T00:00:00","2008-05-16T10:47:00",4,"del"
"300000654DH","U",488487,278461,"U",488881,278323,"2006-01-01T00:00:00","2008-05-16T10:47:01",4,"del"
"300000654GH","U",489242,276366,"U",488909,276159,"2006-01-01T00:00:00","2008-05-16T10:47:03",4,"del"
"300000654GR","U",488909,276159,"U",489242,276366,"2006-01-01T00:00:00","2008-05-16T10:47:04",4,"del"
"300000654HR","U",488881,278323,"U",489281,278422,"2006-01-01T00:00:00","2008-05-16T10:47:05",4,"del"
"300000654L","U",489218,276684,"U",489449,276721,"2006-01-01T00:00:00","2008-05-16T10:47:07",4,"del"
"300000654LR","U",489449,276721,"U",489218,276684,"2006-01-01T00:00:00","2008-05-16T10:47:08",4,"del"
"300000654RR","U",489553,276479,"U",489449,276721,"2006-01-01T00:00:00","2008-05-16T10:47:09",4,"del"
"300000654SS","U",489281,278422,"U",489252,278092,"2006-01-01T00:00:00","2008-05-16T10:47:11",4,"del"
"300000655AL","U",487602,279585,"U",487805,279965,"2006-01-01T00:00:00","2008-05-16T10:47:12",4,"del"
"300000655BH","U",487187,280632,"U",487032,280590,"2006-01-01T00:00:00","2008-05-16T10:47:16",4,"del"
"300000655BR","U",487409,280477,"U",487251,280664,"2006-01-01T00:00:00","2008-05-16T10:47:18",4,"del"
"300000655BS","U",487251,280664,"U",487187,280632,"2006-01-01T00:00:00","2008-05-16T10:47:19",4,"del"
"300000655CO","U",486643,280403,"U",486547,280344,"2006-01-01T00:00:00","2008-05-16T10:47:20",4,"del"
"300000655HR","U",486965,280593,"U",486677,280629,"2006-01-01T00:00:00","2008-05-16T10:47:22",4,"del"
"300000655IV","U",487821,279964,"U",488098,279776,"2006-01-01T00:00:00","2008-05-16T10:47:23",4,"del"
"300000655PE","U",486547,280344,"U",486583,280583,"2006-01-01T00:00:00","2008-05-16T10:47:24",4,"del"
"300000655PW","U",486677,280629,"U",486643,280403,"2006-01-01T00:00:00","2008-05-16T10:47:26",4,"del"
"300000656HA","U",487037,280404,"U",487060,280251,"2006-01-01T00:00:00","2008-05-16T10:47:27",4,"del"
"300000656NR","U",486478,280153,"U",487037,280404,"2006-01-01T00:00:00","2008-05-16T10:47:28",4,"del"
"300000657BA","U",487240,279022,"U",487336,279549,"2006-01-01T00:00:00","2008-05-16T10:47:30",4,"del"
"300000657HR","U",487336,279549,"U",486716,279268,"2006-01-01T00:00:00","2008-05-16T10:47:31",4,"del"
"300000658HA","U",487128,277890,"U",487738,278003,"2006-01-01T00:00:00","2008-05-16T10:40:36",4,"del"
"300000658HR","U",487738,278003,"U",487128,277890,"2006-01-01T00:00:00","2008-05-16T10:40:37",4,"del"
"300000660HR","U",488667,277737,"U",488487,278461,"2006-01-01T00:00:00","2008-05-16T10:47:32",4,"del"
"300000660JO","U",489381,278079,"U",488995,277879,"2006-01-01T00:00:00","2008-05-16T10:47:34",4,"del"
"300000661HE","U",485000,279659,"U",485958,280035,"2006-01-01T00:00:00","2008-05-16T10:47:35",4,"del"
"300000661HW","U",485958,280035,"U",485000,279659,"2006-01-01T00:00:00","2008-05-16T10:47:36",4,"del"
"300000661TE","U",485497,279265,"U",485958,280035,"2006-01-01T00:00:00","2008-05-16T10:47:38",4,"del"
"300000661TY","U",485958,280035,"U",485497,279265,"2006-01-01T00:00:00","2008-05-16T10:47:39",4,"del"
"300000662BA","U",487214,280320,"U",487225,280246,"2006-01-01T00:00:00","2008-05-16T10:47:40",4,"del"
"300000662BR","U",487296,279755,"U",487257,280060,"2006-01-01T00:00:00","2008-05-16T10:47:42",4,"del"
"300000662HA","U",487012,279932,"U",487060,280251,"2006-01-01T00:00:00","2008-05-16T10:47:43",4,"del"
"300000662HH","U",487060,280251,"U",487012,279932,"2006-01-01T00:00:00","2008-05-16T10:47:44",4,"del"
"300000662HR","U",487060,280251,"U",487214,280320,"2006-01-01T00:00:00","2008-05-16T10:47:46",4,"del"
"300000662KR","U",487225,280246,"U",487409,280477,"2006-01-01T00:00:00","2008-05-16T10:47:47",4,"del"
"300000662PA","U",487099,279714,"U",487056,279928,"2006-01-01T00:00:00","2008-05-16T10:47:48",4,"del"
"300000662PR","U",487056,279928,"U",487099,279714,"2006-01-01T00:00:00","2008-05-16T10:47:50",4,"del"
"300000662SA","U",487296,279755,"U",487099,279714,"2006-01-01T00:00:00","2008-05-16T10:47:51",4,"del"
"300000662SS","U",487099,279714,"U",487296,279755,"2006-01-01T00:00:00","2008-05-16T10:47:52",4,"del"
"300000663BH","U",485903,278473,"U",485810,278421,"2006-01-01T00:00:00","2008-05-16T10:47:54",4,"del"
"300000663HR","U",486135,278270,"U",485903,278473,"2006-01-01T00:00:00","2008-05-16T10:47:55",4,"del"
"300000664AR","U",487842,279102,"U",487854,278942,"2006-01-01T00:00:00","2008-05-16T10:47:56",4,"del"
"300000664ER","U",487976,279320,"U",487853,279133,"2006-01-01T00:00:00","2008-05-16T10:47:58",4,"del"
"300000664HA","U",488123,279247,"U",487883,279367,"2006-01-01T00:00:00","2008-05-16T10:47:59",4,"del"
"300000664HR","U",488074,279272,"U",487976,279320,"2006-01-01T00:00:00","2008-05-16T10:48:01",4,"del"
"300000664NR","U",487854,278942,"U",487709,278928,"2006-01-01T00:00:00","2008-05-16T10:48:03",4,"del"
"300000665HR","U",487485,280116,"U",487841,280085,"2006-01-01T00:00:00","2008-05-16T10:48:04",4,"del"
"300000665NP","U",487257,280060,"U",487485,280116,"2006-01-01T00:00:00","2008-05-16T10:48:06",4,"del"
"300000665WR","U",487841,280085,"U",488319,280154,"2006-01-01T00:00:00","2008-05-16T10:48:07",4,"del"
"300000836HN","U",489527,268818,"U",489649,269073,"2006-01-01T00:00:00","2008-05-16T10:44:42",4,"del"
"300000836NH","U",489649,269073,"U",489527,268818,"2006-01-01T00:00:00","2008-05-16T10:44:43",4,"del"
